id,direction,entryTime,entryPrice,exitTime,exitPrice,stopLoss,takeProfit,exitReason,pnlUsd,gateScore,confidence,trailingPhase,mfeMaxUsd,maeMaxUsd,mfeMaxR,maeMaxR,peakPrice,troughPrice,initialStopLoss,initialRiskUsd,timeToMfeBars,timeToMaeBars,timeToCloseBars,maeOccurredBeforeMfe,maeBeforeMfeUsd,maeAfterMfeUsd,maeBeforeMfeR,maeAfterMfeR,touched0_5R,touched1R,touched2R,touched3R,feeRateRtPct,entryFeeUsd,exitFeeAtPeakUsd,mfeMaxUsdAfterFeesEstimate,mfeMaxRAfterFeesEstimate,touched0_5RAfterFeesEstimate,touched1RAfterFeesEstimate,touched2RAfterFeesEstimate,touched3RAfterFeesEstimate,delta24hAtEntry,atrPctAtEntry,volatilityBucket,htfDistancePct,entryHourUtc,sessionLabel,delta24hBucket
1,"SHORT",1746718799999,2041.82,1746718919999,2053.9675406297993,2053.9675406297993,2023.598689055301,"SL",-3.122995568025129,0,0.7,0,0.116599999999994,3.669600000000014,0.04363023069046761,1.3731174489000757,2041.29,2058.5,2053.9675406297993,2.672458938555851,1,2,2,0,0,3.669600000000014,0,1.3731174489000757,0,0,0,0,0.1,0.2246002,0.22454190000000002,-0.332542100000006,-0.12443300632327238,0,0,0,0,,0.5949369008923049,"HIGH",,15,"OVERLAP",
2,"SHORT",1746774299999,2283.34,1746774359999,2282.19833,2282.19833,2268.5514615822162,"TRAILING_SL",-0.22479653550500472,0,0.7,1,1.7986100000000216,0.11228999999994267,0.9260550037542103,0.057815044045961016,2274.21,2283.91,2293.199025611856,1.9422280455356205,1,1,1,0,0,0,0,0,1,0,0,0,0.1,0.22490899000000003,0.22400968500000001,1.3496913250000215,0.6949190791999962,1,0,0,0,19.54534507492069,0.4317808829108236,"HIGH",8.116301655944344,7,"EU","MOMENTUM_EXTREME"
3,"SHORT",1746863699999,2395.26,1746863759999,2404.1389116469313,2404.1389116469313,2381.9416325296033,"SL",-2.109100276215104,0,0.7,0,0.3683900000000476,1.7839799999999932,0.22187404023568177,1.074456012105646,2393.29,2404.8,2404.1389116469313,1.660356477976116,1,1,1,0,0,0,0,0,0,0,0,0,0.1,0.22395681000000003,0.223772615,-0.07933942499995242,-0.04778457280250013,0,0,0,0,1.0709403007747273,0.37068675830311376,"MED",3.3360482586874767,7,"EU","NORMAL"
4,"SHORT",1746885299999,2442.45,1746885719999,2441.228775,2441.228775,2426.5513397219615,"TRAILING_SL",-0.22459304730004107,0,0.7,1,1.5842399999999397,0.31096000000001006,0.8123325974729799,0.15944739718111878,2433.84,2444.14,2453.0491068520255,1.9502356607727234,4,7,7,0,0.2134400000000569,0.31096000000001006,0.10944318386398882,0.15944739718111878,1,0,0,0,0.1,0.22470539999999997,0.22391328000000002,1.1356213199999396,0.5822995358160886,1,0,0,0,2.86512074527673,0.43395389269076595,"HIGH",3.8655863688512517,13,"OVERLAP","NORMAL"
5,"SHORT",1746916799999,2564.39,1746917099999,2577.836473445493,2577.836473445493,2544.2202898317605,"SL",-2.8030776693877923,0,0.7,0,1.0219999999999458,2.3940000000000508,0.43431461964155776,1.0173671227220806,2558.55,2578.07,2577.836473445493,2.353132852961312,2,5,5,0,0.19775000000001908,2.3940000000000508,0.08403690414298522,1.0173671227220806,0,0,0,0,0.1,0.224384125,0.22387312500000003,0.5737427499999458,0.24382080649544133,0,0,0,0,9.58229173343588,0.5243536843262147,"HIGH",5.7565857706821735,22,"US","MOMENTUM_EXTREME"
6,"LONG",1746949499999,2453.81,1746949559999,2455.036905,2455.036905,2474.0599015192815,"TRAILING_SL",-0.2246358768075022,0,0.7,1,2.016659999999997,0.17568000000000666,0.8163002661647715,0.07111145694357637,2464.83,2452.85,2440.310065653812,2.4704879853523543,1,1,1,0,0,0,0,0,1,0,0,0,0.1,0.22452361499999998,0.22553194499999998,1.5666044399999968,0.634127528362199,1,0,0,0,3.767465069860286,0.5501621701023179,"HIGH",-1.5987219022650438,7,"EU","MOMENTUM_EXTREME"
7,"LONG",1746971999999,2468.39,1746972719999,2475.6899999999996,2475.6899999999996,2485.56625825909,"TRAILING_SL",0.8786887199999504,0,0.7,2,2.6571999999999836,0.23113999999999668,1.275015761270938,0.11090890526123823,2482.99,2467.12,2456.9391611606065,2.0840526687695857,10,1,12,1,0.23113999999999668,0,0.11090890526123823,0,1,1,0,0,0.1,0.22462348999999998,0.22595208999999997,2.206624419999984,1.058814133187317,1,1,0,0,1.2755918434332947,0.4638990937166811,"HIGH",-1.118559351831533,13,"OVERLAP","NORMAL"
8,"SHORT",1747033499999,2560.33,1747033559999,2570.3965742691676,2570.3965742691676,2545.2301385962487,"SL",-2.210589072352888,0,0.7,0,1.0395000000000094,2.2435000000000285,0.5900716411732401,1.2735216228688493,2554.39,2573.15,2570.3965742691676,1.7616504971043354,1,1,1,0,0,0,0,0,1,0,0,0,0.1,0.224028875,0.22350912499999998,0.5919620000000094,0.3360269253027378,0,0,0,0,2.045428276491513,0.3931748746906688,"MED",2.1528932936767524,7,"EU","NORMAL"
9,"SHORT",1747156199999,2606.69,1747156559999,2605.3866550000002,2605.3866550000002,2589.005721652852,"TRAILING_SL",-0.22406325233003294,0,0.7,1,1.6168000000000156,0.7671200000000062,0.797318370770496,0.37830212059961776,2597.29,2611.15,2618.479518898099,2.0277972504729895,5,2,6,1,0.7671200000000062,0,0.37830212059961776,0,1,0,0,0,0.1,0.22417533999999997,0.22336693999999999,1.1692577200000156,0.5766147082639957,1,0,0,0,3.976465895492623,0.4522792851508529,"HIGH",3.9482779239090617,17,"US","MOMENTUM_EXTREME"
10,"LONG",1747210199999,2621.99,1747210259999,2611.9080460114405,2611.9080460114405,2637.112930982839,"SL",-2.1715124149776077,0,0.7,0,0,2.467529999999972,0,1.431270170085547,2621.99,2607.56,2611.9080460114405,1.7240141320436293,0,1,1,0,0,2.467529999999972,0,1.431270170085547,0,0,0,0,0.1,0.22418014500000003,0.22418014500000003,-0.44836029000000005,-0.26006764194474336,0,0,0,0,6.371351838178605,0.3845153485924575,"MED",-0.22645323264744557,8,"EU","MOMENTUM_EXTREME"
11,"SHORT",1747328399999,2598,1747329359999,2589,2589,2579.4854195497096,"TRAILING_SL",1.1083245,0,0.7,2,3.114,0.22836000000002832,1.4583101179360427,0.10694274198198972,2580,2599.32,2610.3430536335272,2.1353482786002114,12,1,16,1,0.22836000000002832,0,0.10694274198198972,0,1,1,0,0,0.1,0.22472699999999998,0.22316999999999998,2.6661029999999997,1.248556512639575,1,1,0,0,0.3650692472619736,0.4750982922835655,"HIGH",1.2132153500017224,16,"US","CONSOLIDATION"
12,"SHORT",1747576799999,2541.89,1747576859999,2548.279483642158,2548.279483642158,2532.305774536763,"SL",-1.5814186039643343,0,0.7,0,0,1.518659999999987,0,1.3428315151147039,2541.89,2550.47,2548.279483642158,1.1309386046620034,0,1,1,0,0,1.518659999999987,0,1.3428315151147039,0,0,0,0,0.1,0.224957265,0.224957265,-0.44991453,-0.397824009318758,0,0,0,0,3.3112232870810594,0.25136743297932174,"MED",1.663716187548892,13,"OVERLAP","MOMENTUM_EXTREME"
13,"LONG",1747590899999,2504.34,1747591139999,2491.0764991248157,2491.0764991248157,2524.2352513127767,"SL",-2.821256433329695,0,0.7,0,1.1742399999999902,3.9254700000000518,0.49459038467539573,1.6534096243798266,2510.9,2482.41,2491.0764991248157,2.3741666566580237,2,4,4,0,0,3.9254700000000518,0,1.6534096243798266,0,0,0,0,0.1,0.22413843,0.22472555,0.7253760199999901,0.3055286864406814,0,0,0,0,1.354173411901834,0.5296206136221298,"HIGH",-0.5316052687756548,17,"US","NORMAL"
14,"SHORT",1747612499999,2498.71,1747612559999,2497.460645,2497.460645,2477.6165298001624,"TRAILING_SL",-0.22477145805001383,0,0.7,1,1.9278000000000064,0.17099999999996726,0.7616101024535893,0.06755645166487105,2488,2499.66,2512.7723134665584,2.531216423980513,1,1,1,0,0,0,0,0,1,0,0,0,0.1,0.2248839,0.22391999999999998,1.4789961000000065,0.5843025060947505,1,0,0,0,1.0339083108922327,0.5627829346566213,"HIGH",0.7296107646635592,23,"US","NORMAL"
15,"SHORT",1747673999999,2508.55,1747674299999,2519.109572202808,2519.109572202808,2492.710641695788,"SL",-2.3401389560147625,0,0.7,0,0.433180000000013,2.7655499999999673,0.2291759508360171,1.463127454717486,2506.13,2524,2519.109572202808,1.8901634243026113,1,5,5,0,0,2.7655499999999673,0,1.463127454717486,0,0,0,0,0.1,0.224515225,0.224298635,-0.01563385999998701,-0.008271168407438224,0,0,0,0,-2.520391231867432,0.42094326215574424,"HIGH",2.9630246996287175,16,"US","NORMAL"
