id,direction,entryTime,entryPrice,exitTime,exitPrice,stopLoss,takeProfit,exitReason,pnlUsd,gateScore,confidence,trailingPhase,mfeMaxUsd,maeMaxUsd,mfeMaxR,maeMaxR,peakPrice,troughPrice,initialStopLoss,initialRiskUsd,timeToMfeBars,timeToMaeBars,timeToCloseBars,maeOccurredBeforeMfe,maeBeforeMfeUsd,maeAfterMfeUsd,maeBeforeMfeR,maeAfterMfeR,touched0_5R,touched1R,touched2R,touched3R,feeRateRtPct,entryFeeUsd,exitFeeAtPeakUsd,mfeMaxUsdAfterFeesEstimate,mfeMaxRAfterFeesEstimate,touched0_5RAfterFeesEstimate,touched1RAfterFeesEstimate,touched2RAfterFeesEstimate,touched3RAfterFeesEstimate,delta24hAtEntry,atrPctAtEntry,volatilityBucket,htfDistancePct,entryHourUtc,sessionLabel,delta24hBucket
1,"SHORT",1654286399999,29592.5,1654292579999,29740.4625,29740.4625,29370.55625,"SL",-2.664434718750022,0,0.65,0,0.6074999999999999,2.31,0.27371800287234666,1.04080425783559,29552,29746.5,29740.4625,2.219437500000022,1,103,103,0,0,2.31,0,1.04080425783559,0,0,0,0,0.1,0.22194375,0.22164,0.16391624999999993,0.07385486187378483,0,0,0,0,-2.3748575580915263,0.37220297628945853,"MED",-1.0456998541032292,19,"US","NORMAL"
2,"SHORT",1654334999999,29749.5,1654336499999,29707,29707,29526.37875,"TRAILING_SL",0.19157624999999995,0,0.65,1,1.3875,0,0.6218591909107662,0,29657,29749.5,29898.2475,2.2312125000000194,11,0,25,0,0,0,0,0,1,0,0,0,0.1,0.22312125000000002,0.22242749999999997,0.94195125,0.4221701205062233,0,0,0,0,-1.6530429890459015,0.15864593645974445,"LOW",-0.02436724131026664,9,"EU","NORMAL"
3,"LONG",1654502399999,31179.5,1654502519999,31271,31271,31413.34625,"TRAILING_SL",0.8438464999999999,0,0.65,1,1.981,0,0.9076476531054108,0,31321,31179.5,31023.6025,2.182564999999988,2,0,2,0,0,0,0,0,1,0,0,0,0.1,0.21825650000000002,0.21924700000000003,1.5434965,0.707193829278857,1,0,0,0,5.498861432065446,0.38525275144124105,"MED",2.5262177321100645,7,"EU","MOMENTUM_EXTREME"
4,"LONG",1654523099999,31315.5,1654523159999,31397.5,31397.5,31550.36625,"TRAILING_SL",0.7090090000000001,0,0.65,1,1.848,0,0.8430330028260796,0,31447.5,31315.5,31158.9225,2.192084999999992,1,0,1,0,0,0,0,0,1,0,0,0,0.1,0.21920850000000003,0.2201325,1.408659,0.6426114863246659,1,0,0,0,5.8547181248737115,0.350317110547937,"MED",1.87787190015706,13,"OVERLAP","MOMENTUM_EXTREME"
5,"LONG",1654525799999,31530,1654525859999,31699,31699,31766.475,"TRAILING_SL",1.923397,0,0.65,1,3.0660000000000003,0,1.38915318744052,0,31749,31530,31372.35,2.2071000000000205,1,0,1,0,0,0,0,0,1,1,0,0,0.1,0.22071000000000002,0.222243,2.623047,1.1884586108468016,1,1,0,0,6.525979485454851,0.4054949102931523,"HIGH",2.4919917227745487,14,"OVERLAP","MOMENTUM_EXTREME"
6,"LONG",1654531199999,31450,1654531319999,31495,31495,31685.875,"TRAILING_SL",0.18938500000000003,0,0.65,1,1.33,0,0.6041335453100158,0,31545,31450,31292.75,2.2015000000000002,1,0,2,0,0,0,0,0,1,0,0,0,0.1,0.22015,0.220815,0.889035,0.40383147853736084,0,0,0,0,5.29021918768676,0.5037461940114046,"HIGH",1.6934977767423507,15,"OVERLAP","MOMENTUM_EXTREME"
7,"SHORT",1654604999999,29481.5,1654605299999,29475,29475,29260.38875,"TRAILING_SL",-0.34467375,0,0.65,1,0.8474999999999999,0,0.3832912165256147,0,29425,29481.5,29628.9075,2.2111125000000174,1,0,5,0,0,0,0,0,0,0,0,0,0.1,0.22111124999999998,0.2206875,0.4057012499999999,0.18348286213387907,0,0,0,0,-6.288116431267018,0.3278815209883684,"MED",-2.2121330932394283,12,"OVERLAP","MOMENTUM_EXTREME"
8,"SHORT",1654607699999,29481.5,1654608779999,29467,29467,29260.38875,"TRAILING_SL",-0.22461374999999997,0,0.65,1,0.9674999999999999,0.9974999999999999,0.43756253921950705,0.45113036989298017,29417,29548,29628.9075,2.2111125000000174,18,14,18,1,0.9974999999999999,0,0.45113036989298017,0,0,0,0,0,0.1,0.22111124999999998,0.2206275,0.52576125,0.2377813204891184,0,0,0,0,-6.213196676958335,0.32358215399587226,"MED",-1.9040134152304173,13,"OVERLAP","MOMENTUM_EXTREME"
9,"LONG",1654631999999,30890,1654632059999,31065,31065,31669.757072521985,"TRAILING_SL",2.016315,0,0.65,1,3.15,0,0.43282710974126515,0,31115,30890,30370.16195165201,7.2777326768718416,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0.21623000000000003,0.217805,2.715965,0.3731883432090271,0,0,0,0,-1.3142421256714236,0.5887163867157229,"HIGH",3.225731049508953,19,"US","NORMAL"
10,"SHORT",1654874999999,29512.5,1654875299999,29409,29409,29291.15625,"TRAILING_SL",1.11058875,0,0.65,1,2.3024999999999998,0,1.040237187632359,0,29359,29512.5,29660.0625,2.2134375,4,0,5,0,0,0,0,0,1,1,0,0,0.1,0.22134375,0.2201925,1.8609637499999998,0.8407573062261753,1,0,0,0,-2.445097355709377,0.5602705736987605,"HIGH",-1.822420059832575,15,"OVERLAP","NORMAL"
11,"SHORT",1654877699999,29440,1654878059999,29345.5,29345.5,29219.2,"TRAILING_SL",0.97660875,0,0.65,1,2.1675,0,0.9816576086956473,0,29295.5,29440,29587.2,2.208000000000011,5,0,6,0,0,0,0,0,1,0,0,0,0.1,0.2208,0.21971625,1.7269837499999998,0.7821484374999961,1,0,0,0,-2.845555371627214,0.5251071577272113,"HIGH",-1.8081441433657037,16,"US","NORMAL"
12,"SHORT",1654882199999,29144,1654882619999,29108,29108,28785.497149619438,"TRAILING_SL",0.10311000000000003,0,0.65,1,1.29,0.09,0.3598297750298563,0.02510440290905974,29058,29150,29383.00190025371,3.585028503805624,5,1,7,1,0.09,0,0.02510440290905974,0,0,0,0,0,0.1,0.21858,0.21793500000000002,0.853485,0.23806923685376505,0,0,0,0,-3.6076849310538672,0.6632578645363868,"HIGH",-2.2112960802557717,17,"US","MOMENTUM_EXTREME"
13,"SHORT",1654889399999,29144,1654889519999,29060,29060,28798.84792882924,"TRAILING_SL",0.82347,0,0.65,1,2.01,0,0.5823520030408789,0,29010,29144,29374.101380780507,3.4515207117075986,1,0,2,0,0,0,0,0,1,0,0,0,0.1,0.21858,0.217575,1.5738449999999997,0.4559859642914786,0,0,0,0,-3.425170011472657,0.5635771887414949,"HIGH",-2.1586608943719923,19,"US","MOMENTUM_EXTREME"
14,"SHORT",1654896599999,29144,1654897919999,29364.653673956644,29364.653673956644,28813.019489065035,"SL",-3.748620011904329,0,0.65,0,0,4.14,0,1.250828935004415,29144,29420,29364.653673956644,3.309805109349654,0,22,22,0,0,4.14,0,1.250828935004415,0,0,0,0,0.1,0.21858,0.21858,-0.43716,-0.13208028435423433,0,0,0,0,-3.3242145403299346,0.45336619169547115,"HIGH",-1.4329573938205176,21,"US","MOMENTUM_EXTREME"
15,"SHORT",1655034299999,27451.5,1655038859999,27433,27433,27245.61375,"TRAILING_SL",-0.14307600000000004,0,0.65,1,1.096,1.936,0.49906198204105534,0.8815547419995283,27383,27572.5,27588.7575,2.196119999999995,76,46,76,1,1.936,0,0.8815547419995283,0,0,0,0,0,0.1,0.219612,0.219064,0.657324,0.2993115130320754,0,0,0,0,-4.599579327967737,0.4464274333951915,"HIGH",-1.92966746337846,11,"EU","MOMENTUM_EXTREME"
16,"SHORT",1655041499999,27379.5,1655041559999,27295,27295,27174.15375,"TRAILING_SL",0.9146040000000001,0,0.65,1,2.152,0,0.9824868971310716,0,27245,27379.5,27516.3975,2.190359999999986,1,0,1,0,0,0,0,0,1,0,0,0,0.1,0.219036,0.21796000000000001,1.7150040000000002,0.7829781405796359,1,0,0,0,-4.739419072676901,0.40527798092013423,"HIGH",-1.9742273514386028,13,"OVERLAP","MOMENTUM_EXTREME"
